Attrition,Age,Avg. Satisfaction Score,Environment Satisfaction,Job Involvement,Job Satisfaction,Monthly Income,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Work Life Balance,last_evaluation,number_project,average_montly_hours,Work_accident,promotion_last_5years,Gender_Male,Education_Bachelor's Degree,Education_Doctoral Degree,Education_High School,Education_Master's Degree,Education Field_Life Sciences,Education Field_Marketing,Education Field_Medical,Education Field_Other,Education Field_Technical Degree,Job Role_Human Resources,Job Role_Laboratory Technician,Job Role_Manager,Job Role_Manufacturing Director,Job Role_Research Director,Job Role_Research Scientist,Job Role_Sales Executive,Job Role_Sales Representative,Department_R & D,Department_Sales,Work Location_Delhi,Work Location_Hydrabad,Work Location_Mumbai,Work Location_Noida,Work Location_Pune
0,-0.9771736638126857,2.8,3,3,4,-0.8052794911961428,-1.1505541015749308,3,3,1,0.6246505146980945,0.16384638410380828,-1.1313238894263862,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,2.1983800248848895,2.8,3,4,4,0.6238519203625409,0.21605427699257776,3,2,1,-1.699394784000183,-1.5565406489861766,0.03356045847762607,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,-1.0866755151470848,2.8,3,2,3,-0.836513853000949,-0.057267398720923963,3,4,2,-1.2822584483363895,0.16384638410380828,-0.8247753768200671,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,1.4318670655440953,2.6,3,3,2,2.8521155410904497,-0.057267398720923963,3,2,3,0.2671050841291291,1.0240399006488008,-0.5182268642137481,1,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0.4463504035345031,2.2,1,3,3,-0.8609488979502873,-0.8772324258614291,3,1,3,-0.5075766821036302,-0.6963471324411842,-0.43648059418539636,1,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,-0.7581699611438873,3.0,2,3,4,0.6196023473278733,-0.8772324258614291,3,3,3,-0.8055312075777686,-1.5565406489861766,-0.29342462163578087,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0,0.11784484953130571,2.8,1,2,4,0.4638554956073091,1.855984331273588,4,3,4,-0.9247130177674233,0.16384638410380828,1.4845567514808693,0,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
0,-0.5391662584750891,2.6,3,3,3,-0.7362239293827958,1.3093409798465847,4,1,3,-0.20962215662949177,1.0240399006488008,-0.8247753768200671,1,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,-1.0866755151470848,2.8,3,3,2,-0.7319743563481284,0.21605427699257776,3,4,2,-0.6863493973881133,0.16384638410380828,-0.252551486621605,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1,-1.9626903258222779,2.0,3,1,1,-0.8877212080686926,1.5826626555600865,4,1,4,0.922605040172233,0.16384638410380828,0.8510231587611434,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,-0.10115885313749257,2.8,4,3,2,-0.9380786485295025,-0.8772324258614291,3,3,2,-0.20962215662949177,-0.6963471324411842,-0.6204097017491877,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
0,-0.7581699611438873,2.6,3,3,1,-0.728999655223861,-1.1505541015749308,3,3,3,-0.745940302482941,1.0240399006488008,0.5853477811690002,0,0,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.8843578088720997,2.4,3,3,1,-0.3180659427715128,-1.1505541015749308,3,1,4,-0.4479857770088025,-0.6963471324411842,0.5240380786477364,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0,2.08887817355049,2.6,3,3,1,-0.47721245291981107,0.7626976284195812,3,3,3,0.08833236884464601,-0.6963471324411842,1.218881373888726,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,-0.42966440714069,3.0,3,3,4,-0.8505374440153518,-0.3305890744344257,3,1,4,-1.5206220687157,0.16384638410380828,-1.1108873219192983,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1,-1.9626903258222779,2.6,2,2,4,-1.1475825991386108,1.855984331273588,4,3,2,-1.3418493534312173,-1.5565406489861766,-1.2743798619760016,0,0,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.9938596602064987,2.4,2,3,1,0.8393052732201837,2.675949358414093,4,3,3,0.14792327393947372,-0.6963471324411842,0.360545538591033,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0,0.11784484953130571,3.2,3,3,4,-0.8955829181828274,-0.8772324258614291,3,3,3,1.6376959013101646,-0.6963471324411842,-0.0686223790578136,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
0,-0.6486681098094882,3.2,3,3,4,-0.5469054506883583,2.1293060069870897,4,3,3,1.2205595656463715,1.0240399006488008,-0.08905894656490153,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,-0.3201625558062908,3.2,4,3,2,-0.8906959091929598,-0.057267398720923963,3,4,3,0.6842414197929222,-0.6963471324411842,-0.7021559717775395,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1,0.4463504035345031,2.6,2,3,2,-0.7145511069059916,1.855984331273588,4,4,2,-1.5206220687157,-1.5565406489861766,-1.4174358345256173,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1.4318670655440953,2.8,3,2,3,-0.597687848452635,-0.057267398720923963,3,4,2,1.3397413758360261,1.0240399006488008,1.1166985363532864,0,0,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1.7603726195472926,3.0,4,4,1,-0.4362040731352696,-1.1505541015749308,3,3,3,0.6842414197929222,-0.6963471324411842,-0.5999731342420999,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
0,-0.42966440714069,3.2,4,3,2,-0.7961429091716077,-0.6039107501479274,3,4,3,0.8630141350774053,-0.6963471324411842,0.6875306187044399,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0.33684855220010396,3.0,4,3,3,2.6623721050925453,-0.3305890744344257,3,2,3,-1.0438948279570788,-1.5565406489861766,-1.151760456933474,0,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,1.979376322216091,3.2,3,4,2,2.596291244403466,-1.1505541015749308,3,4,3,0.5650596096032675,0.16384638410380828,1.28019107640999,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,-0.3201625558062908,2.8,4,2,3,0.6467996147497455,0.4893759527060795,3,3,2,-0.03084944134500936,-0.6963471324411842,-1.3356895644972655,0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,1.5413689168784945,3.0,4,3,2,1.5364477295573886,0.7626976284195812,3,3,3,-0.15003125153466473,-1.5565406489861766,-0.7839022418058913,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1.6508707682128936,2.4,3,2,3,2.8676264826669864,-0.3305890744344257,3,1,3,-0.8651221126725963,0.16384638410380828,-0.4160440266783085,1,0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,-1.0866755151470848,3.0,4,3,2,-0.8974952260484278,0.21605427699257776,3,4,2,1.4589231860256815,0.16384638410380828,1.0349522663249349,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
1,-0.2106607044718917,2.2,2,2,3,-0.12471036969414108,-0.6039107501479274,3,1,3,-1.2822584483363895,-1.5565406489861766,-1.3356895644972655,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,0.6653541062033014,4.0,4,4,4,-0.9378661698777692,-0.3305890744344257,3,4,4,-1.3418493534312173,-0.6963471324411842,-0.252551486621605,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,0.8843578088720997,2.8,1,2,4,2.186207446558051,2.1293060069870897,4,4,3,-0.32880396681914714,0.16384638410380828,-0.9882679168767706,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0.008342998196906572,2.0,2,4,1,-0.6244601585710403,-0.8772324258614291,3,1,2,1.2205595656463715,-0.6963471324411842,-0.9269582143555067,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,-0.2106607044718917,2.8,2,3,2,-0.44151603942860396,-1.1505541015749308,3,4,3,-0.09044034643983705,-0.6963471324411842,-1.3969992670185292,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0.5558522548689022,2.8,3,3,3,-0.26303397197256856,0.21605427699257776,3,2,3,0.74383232488775,0.16384638410380828,0.21748956604141748,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
0,0.11784484953130571,3.0,4,3,3,0.010638531460019118,-0.3305890744344257,3,2,3,1.3397413758360261,0.16384638410380828,-1.2539432944689137,0,0,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,0.11784484953130571,2.6,4,3,4,-0.05140523484612653,0.7626976284195812,3,1,1,0.5650596096032675,-0.6963471324411842,-1.1313238894263862,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
0,-1.0866755151470848,2.4,3,2,1,-0.46850082819874267,1.036019304133083,3,3,3,1.3397413758360261,-0.6963471324411842,0.5649112136619123,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,1.3223652142096962,3.0,4,3,4,0.06397067304509638,-0.057267398720923963,3,1,3,-0.6863493973881133,-0.6963471324411842,-1.1108873219192983,0,0,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,-0.3201625558062908,3.6,4,3,3,-0.571128016985963,0.4893759527060795,3,4,4,-1.0438948279570788,0.16384638410380828,0.360545538591033,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0.33684855220010396,3.4,3,3,4,-0.7993300889476084,-0.057267398720923963,3,3,4,-0.8055312075777686,-0.6963471324411842,0.6466574836902641,1,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0.11784484953130571,2.2,2,3,1,0.03613596966802418,1.036019304133083,3,2,3,-0.567167587198458,1.8842334171937933,1.9750343716509797,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,-0.8676718124782865,3.0,2,3,4,0.24139034724246491,1.855984331273588,4,4,2,-0.8651221126725963,-1.5565406489861766,-1.2948164294830895,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,-1.6341847718190805,2.6,4,4,2,-0.8870837721134924,0.21605427699257776,3,1,2,0.5650596096032675,1.0240399006488008,-0.08905894656490153,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,-0.10115885313749257,2.6,2,3,4,-0.9242675361668331,-0.6039107501479274,3,1,3,-0.745940302482941,1.0240399006488008,-0.7634656742988033,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.33684855220010396,3.0,4,2,4,-0.3456881674968516,-0.3305890744344257,3,4,1,0.08833236884464601,0.16384638410380828,-0.04818581155072566,1,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0.9938596602064987,2.8,4,3,1,0.6147153383380057,0.21605427699257776,3,3,3,1.2205595656463715,0.16384638410380828,-0.17080521659325326,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,-0.5391662584750891,2.8,4,1,4,0.8280439046783147,-1.1505541015749308,3,3,2,-1.222667543241562,-1.5565406489861766,-1.0700141869051223,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
0,-0.7581699611438873,2.8,3,2,3,0.4188100214398335,1.855984331273588,4,3,3,0.6246505146980945,0.16384638410380828,0.19705299853432953,0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
0,-1.0866755151470848,3.4,4,3,3,0.7390153496020304,-0.3305890744344257,3,4,3,-1.4610311636208726,0.16384638410380828,-1.826167184667376,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
0,1.5413689168784945,2.2,2,2,2,1.2721242868010696,0.21605427699257776,3,4,1,0.028741463749818327,1.8842334171937933,0.5444746461548244,0,0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1,-0.7581699611438873,2.8,4,3,1,-0.8171782956932119,-1.1505541015749308,3,3,3,-0.9843039228622511,-1.5565406489861766,-1.172197024440562,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
0,0.4463504035345031,3.4,4,3,4,1.506063282359516,0.7626976284195812,3,3,3,0.5650596096032675,1.0240399006488008,-0.35473432415704464,1,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.7581699611438873,2.2,3,2,1,0.04102297865789181,-0.057267398720923963,3,3,2,0.922605040172233,0.16384638410380828,0.994079131310759,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
1,-0.8676718124782865,3.0,3,3,3,-0.9444530080815038,-0.3305890744344257,3,4,2,1.3397413758360261,1.8842334171937933,1.1780082388745503,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,0.8843578088720997,3.4,4,2,4,0.5018891742675833,-0.8772324258614291,3,4,3,0.8034232299825776,1.8842334171937933,-0.9269582143555067,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,1.869874470881692,3.0,4,3,1,-0.11961088205254007,-0.3305890744344257,3,4,3,-1.1034857330519063,0.16384638410380828,0.9532059962965831,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,-0.10115885313749257,3.4,4,3,2,-0.12513532699760785,0.21605427699257776,3,4,4,0.74383232488775,-0.6963471324411842,-0.43648059418539636,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
0,-0.42966440714069,2.8,3,2,2,-0.82461504850388,1.5826626555600865,4,4,3,0.44587779941361216,0.16384638410380828,-1.0700141869051223,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
0,0.008342998196906572,3.0,2,3,4,1.20731829802239,-0.3305890744344257,3,3,3,-1.0438948279570788,-0.6963471324411842,-0.9882679168767706,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0.11784484953130571,2.4,1,3,3,0.8724519428905902,-0.8772324258614291,3,3,2,-1.0438948279570788,-0.6963471324411842,-1.5400552395681448,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,-0.6486681098094882,2.8,3,1,3,-0.458514331567274,-0.8772324258614291,3,4,3,0.5054687045084398,-1.5565406489861766,-1.7852940496532,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0,2.4173837275536876,2.6,3,2,4,-0.9191680485252322,0.4893759527060795,3,1,3,1.1609686605515437,0.16384638410380828,0.5036015111406486,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
0,0.008342998196906572,2.8,1,3,4,-0.7882811990574728,0.4893759527060795,3,3,3,-1.1630766381467341,-0.6963471324411842,0.8101500237469675,0,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,-0.8676718124782865,3.2,2,3,4,0.30067189107607667,-0.3305890744344257,3,4,3,-0.3883948719139748,0.16384638410380828,0.5444746461548244,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,-0.2106607044718917,2.8,3,3,3,0.48574079673584675,-0.3305890744344257,3,1,4,-0.8055312075777686,1.0240399006488008,-1.6831112121177603,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1,-0.8676718124782865,2.8,3,2,4,-0.8741225743577565,-0.6039107501479274,3,3,2,-1.5206220687157,-1.5565406489861766,-1.2335067269618258,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
0,1.6508707682128936,2.6,3,2,4,-0.6992526439811885,-0.057267398720923963,3,2,2,-0.32880396681914714,0.16384638410380828,-0.35473432415704464,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0.5558522548689022,3.4,3,3,4,2.7046553567874874,-1.1505541015749308,3,4,3,-0.3883948719139748,0.16384638410380828,-0.7225925392846274,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,2.4173837275536876,2.8,2,3,3,-0.9000449698692283,0.4893759527060795,3,4,2,-0.8055312075777686,0.16384638410380828,-1.2539432944689137,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1.4318670655440953,3.2,4,3,4,2.765211772531499,-1.1505541015749308,3,3,2,0.922605040172233,-0.6963471324411842,1.28019107640999,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.42966440714069,2.8,3,3,4,-0.8641360777262879,-0.6039107501479274,3,3,1,-1.2822584483363895,-1.5565406489861766,-1.458308969539793,0,0,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0.6653541062033014,3.4,4,3,4,2.0315229880961536,1.855984331273588,4,3,3,0.44587779941361216,0.16384638410380828,-0.9678313493696826,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,-0.42966440714069,2.0,1,3,1,-0.806554363106543,1.3093409798465847,4,1,4,1.0417868503618883,1.8842334171937933,2.220273181736035,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1.6508707682128936,2.8,1,2,3,2.6698088579032135,0.7626976284195812,3,4,4,1.6376959013101646,0.16384638410380828,1.0349522663249349,0,0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,-0.5391662584750891,2.4,3,3,2,-0.5464804933848915,-1.1505541015749308,3,1,3,0.74383232488775,-0.6963471324411842,0.7284037537186158,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,-0.5391662584750891,2.8,4,2,3,-0.5891887023832999,-0.3305890744344257,3,4,1,-1.0438948279570788,-1.5565406489861766,-0.9269582143555067,0,0,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0.22734670086570485,3.0,3,3,3,-0.9074817226798965,-0.3305890744344257,3,3,3,-1.1034857330519063,1.0240399006488008,1.5254298864950453,0,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,-0.5391662584750891,2.8,3,3,4,-0.43301689335926896,0.7626976284195812,3,1,3,-0.745940302482941,-0.6963471324411842,-0.007312676536549796,0,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,0.4463504035345031,2.0,3,3,1,-0.728999655223861,0.21605427699257776,3,1,2,-0.4479857770088025,1.0240399006488008,-0.6817194042704516,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0.33684855220010396,2.4,1,3,4,-0.6765174282457173,0.4893759527060795,3,1,3,-0.8651221126725963,0.16384638410380828,0.38098210609812094,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0.8843578088720997,3.4,3,4,4,2.6982809972354858,-1.1505541015749308,3,3,3,0.44587779941361216,0.16384638410380828,1.4028104814525175,1,0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0,-0.6486681098094882,2.4,2,3,3,1.5239114891051195,-0.8772324258614291,3,1,3,-0.15003125153466473,-0.6963471324411842,-1.9487865897099035,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0,-0.42966440714069,2.8,3,2,4,-0.7632087181529345,-0.6039107501479274,3,3,2,1.5781049962153368,1.0240399006488008,1.7706686965801004,0,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,-0.3201625558062908,2.4,4,2,1,-0.11599874497307269,-0.6039107501479274,3,2,3,-0.15003125153466473,-0.6963471324411842,-1.0700141869051223,1,0,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0.008342998196906572,1.8,3,2,1,-0.5488177585539586,-0.3305890744344257,3,1,2,1.0417868503618883,-0.6963471324411842,-0.6204097017491877,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0.8843578088720997,3.0,1,4,3,-0.014646428096252568,0.4893759527060795,3,4,3,-0.5075766821036302,-0.6963471324411842,-0.5182268642137481,0,0,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,0.008342998196906572,2.4,1,3,3,0.7532514192681665,-1.1505541015749308,3,2,3,0.9821959452670607,1.0240399006488008,1.4641201839737814,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
0,0.22734670086570485,3.2,3,3,3,0.9423574193108707,2.675949358414093,4,4,3,-1.9377584043794933,1.0240399006488008,0.013123890970538137,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,-0.8676718124782865,2.8,3,3,4,-0.8845340282926919,1.036019304133083,3,1,3,-0.09044034643983705,0.16384638410380828,0.07443359349180194,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0.5558522548689022,3.0,4,4,1,0.008938702246152112,-0.6039107501479274,3,3,3,1.0417868503618883,0.16384638410380828,-0.007312676536549796,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,-0.8676718124782865,3.6,4,3,4,0.09095546181523506,-0.3305890744344257,3,4,3,1.280150470741199,0.16384638410380828,1.4845567514808693,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0,-1.3056792178158831,2.8,1,3,3,-0.34101363715871735,-0.8772324258614291,3,4,3,-1.1630766381467341,-1.5565406489861766,-0.9882679168767706,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
0,0.5558522548689022,2.6,4,2,1,-0.8307769294041479,-1.1505541015749308,3,3,3,-0.9247130177674233,-0.6963471324411842,1.1984448063816382,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0.33684855220010396,2.8,1,3,3,2.7480010017410956,1.036019304133083,3,4,3,-0.6863493973881133,-0.6963471324411842,-0.7225925392846274,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,1.5413689168784945,2.8,3,3,4,-0.8031547046788091,-1.1505541015749308,3,2,2,1.5185140911205093,1.0240399006488008,-0.7021559717775395,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,-0.6486681098094882,2.6,3,2,2,-0.6425208439683772,-1.1505541015749308,3,2,4,-1.4014402585260448,-1.5565406489861766,-0.8043388093129792,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
0,-0.5391662584750891,2.4,2,4,2,-0.7880687204057394,1.3093409798465847,4,3,1,1.280150470741199,-0.6963471324411842,1.4028104814525175,1,0,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0.11784484953130571,3.4,4,2,4,-0.26643363040030255,0.7626976284195812,3,4,3,-0.9843039228622511,0.16384638410380828,0.21748956604141748,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,-0.5391662584750891,2.8,4,2,1,-0.9193805271769655,-0.6039107501479274,3,4,3,-1.222667543241562,0.16384638410380828,-1.213070159454738,0,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0.9938596602064987,2.0,3,1,2,2.203205738696721,-0.8772324258614291,3,2,2,0.5650596096032675,0.16384638410380828,0.7079671862115279,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.9771736638126857,2.2,1,3,3,-0.641245972057977,-1.1505541015749308,3,3,1,-1.5206220687157,-1.5565406489861766,-1.4378724020327052,0,0,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,-0.8676718124782865,2.0,1,2,2,0.02997408876775629,1.036019304133083,3,2,3,-0.5075766821036302,1.8842334171937933,-1.9896597247240793,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,-0.6486681098094882,2.6,2,2,4,-0.1956782393730885,1.5826626555600865,4,2,3,0.028741463749818327,-1.5565406489861766,-0.5182268642137481,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
